country_province,country_province_lean,commodity,lev1,lev1_name,lev2,lev2_name,LCA
CA-AB,Canada - Alberta,Wholesale margins - personal and household goods,6,Services,06 01,DesignServicesAndMargins,0
CA-AB,Canada - Alberta,"Wholesale margins - motor vehicles, motor vehicle parts and accessories",6,Services,06 01,DesignServicesAndMargins,0
CA-AB,Canada - Alberta,Wholesale margins - building materials and supplies,6,Services,06 01,DesignServicesAndMargins,0
CA-AB,Canada - Alberta,"Wholesale margins - machinery, equipment and supplies",6,Services,06 01,DesignServicesAndMargins,0
CA-AB,Canada - Alberta,Wholesale margins - miscellaneous products,6,Services,06 01,DesignServicesAndMargins,0
CA-AB,Canada - Alberta,Wholesale trade commissions,6,Services,06 01,DesignServicesAndMargins,0
CA-AB,Canada - Alberta,Retail margins - motor vehicles and parts,6,Services,06 01,DesignServicesAndMargins,0
CA-AB,Canada - Alberta,Retail margins - furniture and home furnishings,6,Services,06 01,DesignServicesAndMargins,0
CA-AB,Canada - Alberta,Retail margins - electronics and appliances,6,Services,06 01,DesignServicesAndMargins,0
CA-AB,Canada - Alberta,"Retail margins - building materials, garden equipment and supplies",6,Services,06 01,DesignServicesAndMargins,0
CA-AB,Canada - Alberta,Retail margins - food and beverages,6,Services,06 01,DesignServicesAndMargins,0
CA-AB,Canada - Alberta,Retail margins - health and personal care products,6,Services,06 01,DesignServicesAndMargins,0
CA-AB,Canada - Alberta,Retail margins - automotive fuels,6,Services,06 01,DesignServicesAndMargins,0
CA-AB,Canada - Alberta,Retail margins - clothing and clothing accessories,6,Services,06 01,DesignServicesAndMargins,0
CA-AB,Canada - Alberta,Retail margins - sporting and leisure products,6,Services,06 01,DesignServicesAndMargins,0
CA-AB,Canada - Alberta,Retail margins - miscellaneous products (except cannabis),6,Services,06 01,DesignServicesAndMargins,0
CA-AB,Canada - Alberta,Retail margins - cannabis products (licensed),6,Services,06 01,DesignServicesAndMargins,0
CA-AB,Canada - Alberta,Retail margins - cannabis products (unlicensed),6,Services,06 01,DesignServicesAndMargins,0
CA-AB,Canada - Alberta,Retail margins - household fuels,6,Services,06 01,DesignServicesAndMargins,0
CA-AB,Canada - Alberta,Used motor vehicles,2,Transport,03 02,Transport,A4
CA-AB,Canada - Alberta,Other used consumer goods,6,Other,06 01,Other,0
CA-AB,Canada - Alberta,Retail trade commissions,6,Services,06 01,DesignServicesAndMargins,0
CA-AB,Canada - Alberta,Air passenger transportation services,6,Other,06 01,Transport,A4
CA-AB,Canada - Alberta,Air freight transportation services,5,Services,05 03,Transport,A4
CA-AB,Canada - Alberta,Air specialty services,3,Materials,04 014,Transport,A4
CA-AB,Canada - Alberta,Rail passenger transportation services,2,Transport,02 01,Transport,A4
CA-AB,Canada - Alberta,Rail freight transportation services,2,Transport,02 01,Transport,A4
CA-AB,Canada - Alberta,Water passenger transportation services,2,Transport,02 01,Transport,A4
CA-AB,Canada - Alberta,Water freight transportation services,2,Transport,02 01,Transport,A4
CA-AB,Canada - Alberta,Moving services,2,Transport,02 01,Transport,A4
CA-AB,Canada - Alberta,Road transportation services for general freight,2,Transport,02 01,Transport,A4
CA-AB,Canada - Alberta,Road transportation services for specialized freight,2,Transport,02 01,Transport,A4
CA-AB,Canada - Alberta,Urban transit services,2,Transport,02 01,Transport,A4
CA-AB,Canada - Alberta,Interurban and rural bus passenger transportation services,2,Transport,02 01,Transport,A4
CA-AB,Canada - Alberta,School bus services,2,Transport,02 01,Transport,A4
CA-AB,Canada - Alberta,Other transit and passenger transportation services by road,2,Transport,02 01,Transport,A4
CA-AB,Canada - Alberta,Scenic and sightseeing tour services,2,Transport,02 01,Transport,A4
CA-AB,Canada - Alberta,Taxi and limousine services,2,Transport,02 01,Transport,A4
CA-AB,Canada - Alberta,Transportation of natural gas by pipeline,2,Transport,02 01,Transport,A4
CA-AB,Canada - Alberta,Transportation of crude oil and other commodities by pipeline,2,Transport,02 01,Transport,A4
CA-AB,Canada - Alberta,Air transportation support services,3,Materials,04 03,Transport,A4
CA-AB,Canada - Alberta,Aircraft maintenance and repair services,3,Materials,04 04,Transport,A4
CA-AB,Canada - Alberta,"Rail transportation support, maintenance and repair services",2,Transport,02 01,Transport,A4
CA-AB,Canada - Alberta,"Water transportation support, maintenance and repair services",2,Transport,02 01,Transport,A4
CA-AB,Canada - Alberta,Road transportation support services,2,Transport,02 01,Transport,A4
CA-AB,Canada - Alberta,Freight transportation arrangement and customs brokering services,2,Transport,02 01,Transport,A4
CA-AB,Canada - Alberta,Other transportation support services,2,Transport,02 01,Transport,A4
CA-AB,Canada - Alberta,Postal services,2,Transport,02 01,Transport,A4
CA-AB,Canada - Alberta,"Courier, parcel, and local messenger and delivery services",2,Transport,02 01,Transport,A4
CA-AB,Canada - Alberta,Grain storage,6,Other,06 01,Other,0
CA-AB,Canada - Alberta,Warehousing and storage services (except grain storage),6,Other,06 01,Other,0
CA-AB,Canada - Alberta,Newspapers,6,Other,06 01,Other,0
CA-AB,Canada - Alberta,Advertising space in printed newspapers,2,Transport,02 01,ManufacturingServices,0
CA-AB,Canada - Alberta,Periodicals,6,Other,06 01,Other,0
CA-AB,Canada - Alberta,Books,6,Other,06 01,Other,0
CA-AB,Canada - Alberta,Other published products,6,Other,06 01,Other,0
CA-AB,Canada - Alberta,Advertising space in printed periodicals and in other printed publications,2,Transport,03 02,Other,0
CA-AB,Canada - Alberta,Licensing of rights for commercial use of literary works (except software) and artistic works,6,Other,06 01,Other,0
CA-AB,Canada - Alberta,General purpose software,6,Other,06 01,Other,0
CA-AB,Canada - Alberta,"Recorded movies, television programs and videos",6,Other,06 01,Other,0
CA-AB,Canada - Alberta,"Movie, television program and video production, post-production and editing services",6,Other,06 01,Other,0
CA-AB,Canada - Alberta,"Licensing of rights for commercial use of dramatic works, and other copyrighted property n.e.c.",6,Other,06 01,Other,0
CA-AB,Canada - Alberta,Admissions to motion picture film exhibitions,3,Materials,04 03,Other,0
CA-AB,Canada - Alberta,Recorded music and other sound recordings,6,Other,06 01,Other,0
CA-AB,Canada - Alberta,Audio recording services and copyright administration,6,Services,06 01,Other,0
CA-AB,Canada - Alberta,Licensing of rights for commercial use of musical works and sound recordings,6,Other,06 01,Other,0
CA-AB,Canada - Alberta,Advertising air time on radio,3,Materials,04 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Advertising air time on television,4,Materials,04 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Fees for the distribution of television and radio program channels (affiliation payments),6,Services,06 01,ManufacturingServices,0
CA-AB,Canada - Alberta,Fixed telecommunications services (except Internet access),5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Mobile telecommunications services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Broadcasting and online games distribution services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Fixed Internet access services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,"Data processing, hosting, and related services (except software as a service, on cloud)",5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Subscriptions for online content,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Internet advertising,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Other information services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Central banking services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Local credit union services - explicit charges (fees),5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Banking and other depository credit intermediation services - explicit charges,4,Materials,04  013,ManufacturingServices,0
CA-AB,Canada - Alberta,Non-depository credit intermediation services - explicit charges (fees),5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Other services related to credit intermediation,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Investment banking services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Security brokerage and securities dealing services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Portfolio management services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Investment counselling services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Holding company services and other financial investment and related activities,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Life insurance services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Health and accident insurance services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Vehicle insurance services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Property insurance services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Liability and other property and casualty insurance services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Insurance brokerage and other services related to insurance,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Trusteed pension fund services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Mutual funds (cost of service) and other similar services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Deposit intermediation services indirectly measured (FISIM),5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Residential mortgage intermediation services indirectly measured (FISIM),5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Other loan intermediation services indirectly measured (FISIM),5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Rental of residential real estate,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Rental of non-residential real estate,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Imputed rental of owner-occupied dwellings,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Real estate brokerage and other services related to real estate,5,Services,05 03,DesignServicesAndMargins,0
CA-AB,Canada - Alberta,Rental and operating leasing services of motor vehicles,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Computer equipment rental and leasing services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Office machinery and equipment (except computer equipment) rental and leasing services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Rental and operating leasing services of commercial and industrial machinery and equipment,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Rental and operating leasing services of other goods,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Licensing of rights for commercial use of non-financial intangible assets (except software and other copyright licensing),5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Legal services,5,Services,05 03,DesignServicesAndMargins,0
CA-AB,Canada - Alberta,"Accounting, tax preparation, bookkeeping and payroll services",5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,"Architectural, engineering and related services",6,Services,06 01,DesignServicesAndMargins,0
CA-AB,Canada - Alberta,Specialized design services,5,Services,05 03,DesignServicesAndMargins,0
CA-AB,Canada - Alberta,Custom software design and development services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Own-account software design and development services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Computer systems design and related services (except software development),5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,"Management, scientific and technical consulting services",5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Research and development services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Own-account research and development (except software development),5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,"Advertising, public relations, and related services",5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Photographic services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Veterinary services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,"Other professional, scientific and technical services",5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Holding company services (imputed),5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Head office services (imputed),5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Office administrative services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Employment services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Business support services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,"Travel arrangement, reservation and planning services",5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Investigation and security services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Services to buildings and dwellings,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Facilities and other support services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Waste management and remediation services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Tuition and similar fees for elementary and secondary schools,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Tuition and similar fees for colleges and C.E.G.E.P.s,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Tuition and similar fees for universities,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,"Tuition and similar fees for trade, technical and professional training",5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Other educational training and services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Physician services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Dental services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Other health practitioner services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Medical laboratory diagnostic and testing services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Ambulance services,2,Transport,02 01,ManufacturingServices,0
CA-AB,Canada - Alberta,Hospital services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Nursing and residential care services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Child day-care services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Other ambulatory health care services and social assistance services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Admissions to live sporting events,3,Materials,04 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Admissions to live performing arts performances,3,Materials,04 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Sport and performing arts event organization services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Career management and representation services of public figures,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,"Contract production of live performing arts performances, live sporting events and copyrighted works",5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Sporting event media rights,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Heritage institution services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Amusement and recreational services,6,Other,06 01,ManufacturingServices,0
CA-AB,Canada - Alberta,Gambling (net wagers),5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Room or unit accommodation services for travellers,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Recreational vehicle park and recreational camp services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Rooming and boarding services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Prepared meals,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Alcoholic beverages for immediate consumption,2,Services,02 01,ManufacturingServices,0
CA-AB,Canada - Alberta,Motor vehicle repair and maintenance services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Repair and maintenance services (except for buildings and transportation equipment),5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Funeral services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,"Laundry, dry-cleaning and related services",5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Hair care and aesthetic services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Parking services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Other personal and personal care services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Other membership services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Babysitting services,6,Services,06 01,ManufacturingServices,0
CA-AB,Canada - Alberta,Private household services (except babysitting),5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Sales of other services by Non-Profit Institutions Serving Households,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Sales of other government services,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Repair and maintenance,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Operating supplies,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Office supplies,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,"Advertising, promotion, meals and entertainment",6,Other,06 01,ManufacturingServices,0
CA-AB,Canada - Alberta,"Travel, meetings and conventions",5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Transportation margins,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Educational services provided by Non-Profit Institutions Serving Households,5,Services,05 03,ManufacturingServices,0
CA-AB,Canada - Alberta,Ambulatory health care services provided by Non-Profit Institutions Serving Households,5,ConstructionSector,05 02,ManufacturingServices,0
